Location,Date,Value
FRA,2020-05,-0.0301
FRA,2020-06,-0.044
FRA,2020-07,-0.1478
FRA,2020-08,-0.1713
FRA,2020-09,-0.2072
FRA,2020-10,-0.2966
FRA,2020-11,-0.3262
FRA,2020-12,-0.3352
USA,2000-01,6.66
USA,2000-02,6.52
USA,2000-03,6.26
USA,2000-04,5.99
USA,2000-05,6.44
USA,2000-06,6.1
USA,2000-07,6.05
USA,2000-08,5.83
USA,2000-09,5.8
USA,2000-10,5.74
USA,2000-11,5.72
USA,2000-12,5.24
USA,2001-01,5.16
USA,2001-02,5.1
USA,2001-03,4.89
USA,2001-04,5.14
USA,2001-05,5.39
USA,2001-06,5.28
USA,2001-07,5.24
USA,2001-08,4.97
USA,2001-09,4.73
USA,2001-10,4.57
USA,2001-11,4.65
USA,2001-12,5.09
USA,2002-01,5.04
USA,2002-02,4.91
USA,2002-03,5.28
USA,2002-04,5.21
USA,2002-05,5.16
USA,2002-06,4.93
USA,2002-07,4.65
USA,2002-08,4.26
USA,2002-09,3.87
USA,2002-10,3.94
USA,2002-11,4.05
USA,2002-12,4.03
USA,2003-01,4.05
USA,2003-02,3.9
USA,2003-03,3.81
USA,2003-04,3.96
USA,2003-05,3.57
USA,2003-06,3.33
USA,2003-07,3.98
USA,2003-08,4.45
USA,2003-09,4.27
USA,2003-10,4.29
USA,2003-11,4.3
USA,2003-12,4.27
USA,2004-01,4.15
USA,2004-02,4.08
USA,2004-03,3.83
USA,2004-04,4.35
USA,2004-05,4.72
USA,2004-06,4.73
USA,2004-07,4.5
USA,2004-08,4.28
USA,2004-09,4.13
USA,2004-10,4.1
USA,2004-11,4.19
USA,2004-12,4.23
USA,2005-01,4.22
USA,2005-02,4.17
USA,2005-03,4.5
USA,2005-04,4.34
USA,2005-05,4.14
USA,2005-06,4
USA,2005-07,4.18
USA,2005-08,4.26
USA,2005-09,4.2
USA,2005-10,4.46
USA,2005-11,4.54
USA,2005-12,4.47
USA,2006-01,4.42
USA,2006-02,4.57
USA,2006-03,4.72
USA,2006-04,4.99
USA,2006-05,5.11
USA,2006-06,5.11
USA,2006-07,5.09
USA,2006-08,4.88
USA,2006-09,4.72
USA,2006-10,4.73
USA,2006-11,4.6
USA,2006-12,4.56
USA,2007-01,4.76
USA,2007-02,4.72
USA,2007-03,4.56
USA,2007-04,4.69
USA,2007-05,4.75
USA,2007-06,5.1
USA,2007-07,5
USA,2007-08,4.67
USA,2007-09,4.52
USA,2007-10,4.53
USA,2007-11,4.15
USA,2007-12,4.1
USA,2008-01,3.74
USA,2008-02,3.74
USA,2008-03,3.51
USA,2008-04,3.68
USA,2008-05,3.88
USA,2008-06,4.1
USA,2008-07,4.01
USA,2008-08,3.89
USA,2008-09,3.69
USA,2008-10,3.81
USA,2008-11,3.53
USA,2008-12,2.42
USA,2009-01,2.52
USA,2009-02,2.87
USA,2009-03,2.82
USA,2009-04,2.93
USA,2009-05,3.29
USA,2009-06,3.72
USA,2009-07,3.56
USA,2009-08,3.59
USA,2009-09,3.4
USA,2009-10,3.39
USA,2009-11,3.4
USA,2009-12,3.59
USA,2010-01,3.73
USA,2010-02,3.69
USA,2010-03,3.73
USA,2010-04,3.85
USA,2010-05,3.42
USA,2010-06,3.2
USA,2010-07,3.01
USA,2010-08,2.7
USA,2010-09,2.65
USA,2010-10,2.54
USA,2010-11,2.76
USA,2010-12,3.29
USA,2011-01,3.39
USA,2011-02,3.58
USA,2011-03,3.41
USA,2011-04,3.46
USA,2011-05,3.17
USA,2011-06,3
USA,2011-07,3
USA,2011-08,2.3
USA,2011-09,1.98
USA,2011-10,2.15
USA,2011-11,2.01
USA,2011-12,1.98
USA,2012-01,1.97
USA,2012-02,1.97
USA,2012-03,2.17
USA,2012-04,2.05
USA,2012-05,1.8
USA,2012-06,1.62
USA,2012-07,1.53
USA,2012-08,1.68
USA,2012-09,1.72
USA,2012-10,1.75
USA,2012-11,1.65
USA,2012-12,1.72
USA,2013-01,1.91
USA,2013-02,1.98
USA,2013-03,1.96
USA,2013-04,1.76
USA,2013-05,1.93
USA,2013-06,2.3
USA,2013-07,2.58
USA,2013-08,2.74
USA,2013-09,2.81
USA,2013-10,2.62
USA,2013-11,2.72
USA,2013-12,2.9
USA,2014-01,2.86
USA,2014-02,2.71
USA,2014-03,2.72
USA,2014-04,2.71
USA,2014-05,2.56
USA,2014-06,2.6
USA,2014-07,2.54
USA,2014-08,2.42
USA,2014-09,2.53
USA,2014-10,2.3
USA,2014-11,2.33
USA,2014-12,2.21
USA,2015-01,1.88
USA,2015-02,1.98
USA,2015-03,2.04
USA,2015-04,1.94
USA,2015-05,2.2
USA,2015-06,2.36
USA,2015-07,2.32
USA,2015-08,2.17
USA,2015-09,2.17
USA,2015-10,2.07
USA,2015-11,2.26
USA,2015-12,2.24
USA,2016-01,2.09
USA,2016-02,1.78
USA,2016-03,1.89
USA,2016-04,1.81
USA,2016-05,1.81
USA,2016-06,1.64
USA,2016-07,1.5
USA,2016-08,1.56
USA,2016-09,1.63
USA,2016-10,1.76
USA,2016-11,2.14
USA,2016-12,2.49
USA,2017-01,2.43
USA,2017-02,2.42
USA,2017-03,2.48
USA,2017-04,2.3
USA,2017-05,2.3
USA,2017-06,2.19
USA,2017-07,2.32
USA,2017-08,2.21
USA,2017-09,2.2
USA,2017-10,2.36
USA,2017-11,2.35
USA,2017-12,2.4
USA,2018-01,2.58
USA,2018-02,2.86
USA,2018-03,2.84
USA,2018-04,2.87
USA,2018-05,2.98
USA,2018-06,2.91
USA,2018-07,2.89
USA,2018-08,2.89
USA,2018-09,3
USA,2018-10,3.15
USA,2018-11,3.12
USA,2018-12,2.83
USA,2019-01,2.71
USA,2019-02,2.68
USA,2019-03,2.57
USA,2019-04,2.53
USA,2019-05,2.4
USA,2019-06,2.07
USA,2019-07,2.06
USA,2019-08,1.63
USA,2019-09,1.7
USA,2019-10,1.71
USA,2019-11,1.81
USA,2019-12,1.86
USA,2020-01,1.76
USA,2020-02,1.5
USA,2020-03,0.87
USA,2020-04,0.66
USA,2020-05,0.67
USA,2020-06,0.73
USA,2020-07,0.62
USA,2020-08,0.65
USA,2020-09,0.68
USA,2020-10,0.79
USA,2020-11,0.87
USA,2020-12,0.93
GBR,2000-01,5.8227
GBR,2000-02,5.6347
GBR,2000-03,5.3707
GBR,2000-04,5.3213
GBR,2000-05,5.4033
GBR,2000-06,5.2097
GBR,2000-07,5.2388
GBR,2000-08,5.3312
GBR,2000-09,5.3873
GBR,2000-10,5.2179
GBR,2000-11,5.0983
GBR,2000-12,4.9118
GBR,2001-01,4.8471
GBR,2001-02,4.8248
GBR,2001-03,4.703
GBR,2001-04,4.9468
GBR,2001-05,5.1153
GBR,2001-06,5.1951
GBR,2001-07,5.2037
GBR,2001-08,4.9854
GBR,2001-09,4.9876
GBR,2001-10,4.8253
GBR,2001-11,4.6271
GBR,2001-12,4.8928
GBR,2002-01,4.9171
GBR,2002-02,4.9251
GBR,2002-03,5.2202
GBR,2002-04,5.2331
GBR,2002-05,5.2689
GBR,2002-06,5.099
GBR,2002-07,5.0027
GBR,2002-08,4.746
GBR,2002-09,4.5006
GBR,2002-10,4.616
GBR,2002-11,4.6378
GBR,2002-12,4.5644
GBR,2003-01,4.3899
GBR,2003-02,4.2131
GBR,2003-03,4.3243
GBR,2003-04,4.4663
GBR,2003-05,4.2197
GBR,2003-06,4.1127
GBR,2003-07,4.4078
GBR,2003-08,4.604
GBR,2003-09,4.7132
GBR,2003-10,4.9071
GBR,2003-11,5.065
GBR,2003-12,4.896
GBR,2004-01,4.7875
GBR,2004-02,4.8056
GBR,2004-03,4.7088
GBR,2004-04,4.957
GBR,2004-05,5.1118
GBR,2004-06,5.2
GBR,2004-07,5.1083
GBR,2004-08,5.0071
GBR,2004-09,4.9109
GBR,2004-10,4.7683
GBR,2004-11,4.6903
GBR,2004-12,4.5316
GBR,2005-01,4.5419
GBR,2005-02,4.5884
GBR,2005-03,4.796
GBR,2005-04,4.6218
GBR,2005-05,4.4173
GBR,2005-06,4.2847
GBR,2005-07,4.3011
GBR,2005-08,4.3249
GBR,2005-09,4.2109
GBR,2005-10,4.3482
GBR,2005-11,4.3129
GBR,2005-12,4.2186
GBR,2006-01,4.0752
GBR,2006-02,4.1543
GBR,2006-03,4.3177
GBR,2006-04,4.5177
GBR,2006-05,4.6488
GBR,2006-06,4.6645
GBR,2006-07,4.656
GBR,2006-08,4.6535
GBR,2006-09,4.5522
GBR,2006-10,4.6155
GBR,2006-11,4.5452
GBR,2006-12,4.6195
GBR,2007-01,4.8694
GBR,2007-02,4.896
GBR,2007-03,4.8194
GBR,2007-04,5.0439
GBR,2007-05,5.1458
GBR,2007-06,5.4321
GBR,2007-07,5.4084
GBR,2007-08,5.1499
GBR,2007-09,4.9928
GBR,2007-10,4.9576
GBR,2007-11,4.7263
GBR,2007-12,4.6937
GBR,2008-01,4.4925
GBR,2008-02,4.6234
GBR,2008-03,4.445
GBR,2008-04,4.6432
GBR,2008-05,4.8683
GBR,2008-06,5.2103
GBR,2008-07,5.0494
GBR,2008-08,4.7267
GBR,2008-09,4.5701
GBR,2008-10,4.5789
GBR,2008-11,4.2571
GBR,2008-12,3.6238
GBR,2009-01,3.6699
GBR,2009-02,3.6899
GBR,2009-03,3.2497
GBR,2009-04,3.4072
GBR,2009-05,3.6206
GBR,2009-06,3.7221
GBR,2009-07,3.8238
GBR,2009-08,3.7142
GBR,2009-09,3.6566
GBR,2009-10,3.5699
GBR,2009-11,3.7592
GBR,2009-12,3.8871
GBR,2010-01,4.0025
GBR,2010-02,4.0624
GBR,2010-03,4.0915
GBR,2010-04,4.1007
GBR,2010-05,3.7772
GBR,2010-06,3.6007
GBR,2010-07,3.5087
GBR,2010-08,3.233
GBR,2010-09,3.1271
GBR,2010-10,3.0685
GBR,2010-11,3.311
GBR,2010-12,3.6098
GBR,2011-01,3.7273
GBR,2011-02,3.8799
GBR,2011-03,3.7386
GBR,2011-04,3.7619
GBR,2011-05,3.5053
GBR,2011-06,3.4144
GBR,2011-07,3.3137
GBR,2011-08,2.7833
GBR,2011-09,2.504
GBR,2011-10,2.529
GBR,2011-11,2.2917
GBR,2011-12,2.1828
GBR,2012-01,2.1104
GBR,2012-02,2.2191
GBR,2012-03,2.323
GBR,2012-04,2.2117
GBR,2012-05,1.9416
GBR,2012-06,1.7698
GBR,2012-07,1.6523
GBR,2012-08,1.6735
GBR,2012-09,1.7222
GBR,2012-10,1.7721
GBR,2012-11,1.7741
GBR,2012-12,1.8467
GBR,2013-01,2.0795
GBR,2013-02,2.1781
GBR,2013-03,1.9768
GBR,2013-04,1.7824
GBR,2013-05,1.9462
GBR,2013-06,2.3063
GBR,2013-07,2.471
GBR,2013-08,2.7088
GBR,2013-09,2.8443
GBR,2013-10,2.6784
GBR,2013-11,2.7598
GBR,2013-12,2.9458
GBR,2014-01,2.91
GBR,2014-02,2.8147
GBR,2014-03,2.7837
GBR,2014-04,2.7417
GBR,2014-05,2.6989
GBR,2014-06,2.7842
GBR,2014-07,2.7343
GBR,2014-08,2.5347
GBR,2014-09,2.4919
GBR,2014-10,2.2469
GBR,2014-11,2.1593
GBR,2014-12,1.9287
GBR,2015-01,1.589
GBR,2015-02,1.7365
GBR,2015-03,1.7941
GBR,2015-04,1.755
GBR,2015-05,2.0243
GBR,2015-06,2.1696
GBR,2015-07,2.1353
GBR,2015-08,1.9799
GBR,2015-09,1.8814
GBR,2015-10,1.846
GBR,2015-11,1.9779
GBR,2015-12,1.9234
GBR,2016-01,1.7833
GBR,2016-02,1.5032
GBR,2016-03,1.5434
GBR,2016-04,1.5688
GBR,2016-05,1.5366
GBR,2016-06,1.3105
GBR,2016-07,0.9569
GBR,2016-08,0.7421
GBR,2016-09,0.8243
GBR,2016-10,1.078
GBR,2016-11,1.3818
GBR,2016-12,1.4336
GBR,2017-01,1.4203
GBR,2017-02,1.3058
GBR,2017-03,1.194
GBR,2017-04,1.0789
GBR,2017-05,1.1175
GBR,2017-06,1.0846
GBR,2017-07,1.2713
GBR,2017-08,1.1241
GBR,2017-09,1.2436
GBR,2017-10,1.3816
GBR,2017-11,1.3299
GBR,2017-12,1.2781
GBR,2018-01,1.3931
GBR,2018-02,1.6034
GBR,2018-03,1.508
GBR,2018-04,1.5108
GBR,2018-05,1.5016
GBR,2018-06,1.4229
GBR,2018-07,1.3739
GBR,2018-08,1.3991
GBR,2018-09,1.5023
GBR,2018-10,1.5462
GBR,2018-11,1.4541
GBR,2018-12,1.3125
GBR,2019-01,1.3221
GBR,2019-02,1.239
GBR,2019-03,1.19
GBR,2019-04,1.1906
GBR,2019-05,1.13
GBR,2019-06,0.919
GBR,2019-07,0.8304
GBR,2019-08,0.5776
GBR,2019-09,0.5981
GBR,2019-10,0.6373
GBR,2019-11,0.765
GBR,2019-12,0.8308
GBR,2020-01,0.7235
GBR,2020-02,0.633
GBR,2020-03,0.4609
GBR,2020-04,0.3577
GBR,2020-05,0.2743
GBR,2020-06,0.278
GBR,2020-07,0.2094
GBR,2020-08,0.2717
GBR,2020-09,0.273
GBR,2020-10,0.3058
GBR,2020-11,0.3836
GBR,2020-12,0.3224
JPN,2000-01,1.691
JPN,2000-02,1.796
JPN,2000-03,1.819
JPN,2000-04,1.74
JPN,2000-05,1.705
JPN,2000-06,1.664
JPN,2000-07,1.689
JPN,2000-08,1.75
JPN,2000-09,1.876
JPN,2000-10,1.815
JPN,2000-11,1.764
JPN,2000-12,1.624
JPN,2001-01,1.508
JPN,2001-02,1.415
JPN,2001-03,1.169
JPN,2001-04,1.315
JPN,2001-05,1.25
JPN,2001-06,1.152
JPN,2001-07,1.305
JPN,2001-08,1.343
JPN,2001-09,1.346
JPN,2001-10,1.363
JPN,2001-11,1.328
JPN,2001-12,1.334
JPN,2002-01,1.42
JPN,2002-02,1.501
JPN,2002-03,1.421
JPN,2002-04,1.394
JPN,2002-05,1.365
JPN,2002-06,1.328
JPN,2002-07,1.296
JPN,2002-08,1.255
JPN,2002-09,1.129
JPN,2002-10,1.095
JPN,2002-11,0.979
JPN,2002-12,0.975
JPN,2003-01,0.836
JPN,2003-02,0.828
JPN,2003-03,0.724
JPN,2003-04,0.663
JPN,2003-05,0.577
JPN,2003-06,0.529
JPN,2003-07,0.956
JPN,2003-08,1.406
JPN,2003-09,1.42
JPN,2003-10,1.437
JPN,2003-11,1.333
JPN,2003-12,1.33
JPN,2004-01,1.33
JPN,2004-02,1.211
JPN,2004-03,1.418
JPN,2004-04,1.52
JPN,2004-05,1.505
JPN,2004-06,1.807
JPN,2004-07,1.808
JPN,2004-08,1.588
JPN,2004-09,1.393
JPN,2004-10,1.483
JPN,2004-11,1.452
JPN,2004-12,1.397
JPN,2005-01,1.31
JPN,2005-02,1.419
JPN,2005-03,1.325
JPN,2005-04,1.257
JPN,2005-05,1.238
JPN,2005-06,1.143
JPN,2005-07,1.295
JPN,2005-08,1.365
JPN,2005-09,1.45
JPN,2005-10,1.513
JPN,2005-11,1.454
JPN,2005-12,1.488
JPN,2006-01,1.547
JPN,2006-02,1.598
JPN,2006-03,1.759
JPN,2006-04,1.956
JPN,2006-05,1.849
JPN,2006-06,1.901
JPN,2006-07,1.927
JPN,2006-08,1.668
JPN,2006-09,1.628
JPN,2006-10,1.718
JPN,2006-11,1.69
JPN,2006-12,1.645
JPN,2007-01,1.705
JPN,2007-02,1.64
JPN,2007-03,1.629
JPN,2007-04,1.653
JPN,2007-05,1.733
JPN,2007-06,1.903
JPN,2007-07,1.809
JPN,2007-08,1.577
JPN,2007-09,1.698
JPN,2007-10,1.616
JPN,2007-11,1.497
JPN,2007-12,1.526
JPN,2008-01,1.429
JPN,2008-02,1.429
JPN,2008-03,1.245
JPN,2008-04,1.6
JPN,2008-05,1.778
JPN,2008-06,1.601
JPN,2008-07,1.537
JPN,2008-08,1.431
JPN,2008-09,1.481
JPN,2008-10,1.486
JPN,2008-11,1.377
JPN,2008-12,1.214
JPN,2009-01,1.272
JPN,2009-02,1.277
JPN,2009-03,1.323
JPN,2009-04,1.402
JPN,2009-05,1.481
JPN,2009-06,1.363
JPN,2009-07,1.386
JPN,2009-08,1.314
JPN,2009-09,1.258
JPN,2009-10,1.404
JPN,2009-11,1.253
JPN,2009-12,1.272
JPN,2010-01,1.308
JPN,2010-02,1.295
JPN,2010-03,1.361
JPN,2010-04,1.286
JPN,2010-05,1.257
JPN,2010-06,1.08
JPN,2010-07,1.075
JPN,2010-08,1.023
JPN,2010-09,0.898
JPN,2010-10,0.903
JPN,2010-11,1.161
JPN,2010-12,1.133
JPN,2011-01,1.213
JPN,2011-02,1.241
JPN,2011-03,1.214
JPN,2011-04,1.215
JPN,2011-05,1.118
JPN,2011-06,1.084
JPN,2011-07,1.075
JPN,2011-08,1.023
JPN,2011-09,0.975
JPN,2011-10,1.038
JPN,2011-11,1.062
JPN,2011-12,0.971
JPN,2012-01,0.959
JPN,2012-02,0.962
JPN,2012-03,0.966
JPN,2012-04,0.914
JPN,2012-05,0.846
JPN,2012-06,0.789
JPN,2012-07,0.78
JPN,2012-08,0.8
JPN,2012-09,0.757
JPN,2012-10,0.76
JPN,2012-11,0.713
JPN,2012-12,0.781
JPN,2013-01,0.775
JPN,2013-02,0.669
JPN,2013-03,0.492
JPN,2013-04,0.589
JPN,2013-05,0.879
JPN,2013-06,0.822
JPN,2013-07,0.79
JPN,2013-08,0.708
JPN,2013-09,0.669
JPN,2013-10,0.59
JPN,2013-11,0.605
JPN,2013-12,0.688
JPN,2014-01,0.614
JPN,2014-02,0.586
JPN,2014-03,0.605
JPN,2014-04,0.61
JPN,2014-05,0.566
JPN,2014-06,0.536
JPN,2014-07,0.527
JPN,2014-08,0.488
JPN,2014-09,0.497
JPN,2014-10,0.465
JPN,2014-11,0.42
JPN,2014-12,0.33
JPN,2015-01,0.275
JPN,2015-02,0.33
JPN,2015-03,0.4
JPN,2015-04,0.34
JPN,2015-05,0.39
JPN,2015-06,0.455
JPN,2015-07,0.41
JPN,2015-08,0.38
JPN,2015-09,0.35
JPN,2015-10,0.3
JPN,2015-11,0.3
JPN,2015-12,0.27
JPN,2016-01,0.095
JPN,2016-02,-0.065
JPN,2016-03,-0.05
JPN,2016-04,-0.085
JPN,2016-05,-0.12
JPN,2016-06,-0.23
JPN,2016-07,-0.195
JPN,2016-08,-0.07
JPN,2016-09,-0.085
JPN,2016-10,-0.05
JPN,2016-11,0.02
JPN,2016-12,0.04
JPN,2017-01,0.085
JPN,2017-02,0.05
JPN,2017-03,0.065
JPN,2017-04,0.015
JPN,2017-05,0.04
JPN,2017-06,0.075
JPN,2017-07,0.075
JPN,2017-08,0.01
JPN,2017-09,0.06
JPN,2017-10,0.065
JPN,2017-11,0.035
JPN,2017-12,0.045
JPN,2018-01,0.08
JPN,2018-02,0.045
JPN,2018-03,0.045
JPN,2018-04,0.05
JPN,2018-05,0.03
JPN,2018-06,0.03
JPN,2018-07,0.06
JPN,2018-08,0.11
JPN,2018-09,0.125
JPN,2018-10,0.13
JPN,2018-11,0.085
JPN,2018-12,-0.01
JPN,2019-01,0
JPN,2019-02,-0.015
JPN,2019-03,-0.095
JPN,2019-04,-0.045
JPN,2019-05,-0.095
JPN,2019-06,-0.165
JPN,2019-07,-0.16
JPN,2019-08,-0.28
JPN,2019-09,-0.215
JPN,2019-10,-0.15
JPN,2019-11,-0.08
JPN,2019-12,-0.025
JPN,2020-01,-0.065
JPN,2020-02,-0.155
JPN,2020-03,0.005
JPN,2020-04,-0.04
JPN,2020-05,0
JPN,2020-06,0.03
JPN,2020-07,0.01
JPN,2020-08,0.045
JPN,2020-09,0.015
JPN,2020-10,0.04
JPN,2020-11,0.03
JPN,2020-12,0.02
